Year,State,Drug,Q1,Q2,Q3,Q4,TOTAL TO DATE
2006,KENTUCKY,BUTALBITAL,213.64,260.16,256.08,257.31,987.19
2006,LOUISIANA,BUTALBITAL,267.96,292.13,287.76,304.66,1152.5
2006,MAINE,BUTALBITAL,152.17,160.4,187.46,187.07,687.1
2006,MARYLAND,BUTALBITAL,318.89,346.74,325.59,307.94,1299.16
2006,MASSACHUSETTS,BUTALBITAL,93.16,148.68,152.94,146.24,541.02
2006,MICHIGAN,BUTALBITAL,223.43,278.11,281.28,293.41,1076.22
2006,MINNESOTA,BUTALBITAL,169.12,154.59,168.92,179.93,672.56
2006,MISSISSIPPI,BUTALBITAL,177.53,205.47,220.94,223.93,827.87
2006,MISSOURI,BUTALBITAL,315.36,345.92,333.32,342.61,1337.21
2006,MONTANA,BUTALBITAL,314.23,370.21,331.41,305.92,1321.78
2006,NEBRASKA,BUTALBITAL,279.03,267.64,272.9,257.7,1077.27
2006,NEVADA,BUTALBITAL,668.33,687.35,778.93,727.38,2861.99
2006,NEW HAMPSHIRE,BUTALBITAL,176.41,207.96,213.22,209.99,807.58
2006,NEW JERSEY,BUTALBITAL,259.38,302.64,299.61,277.92,1139.54
2006,NEW MEXICO,BUTALBITAL,285.31,283.39,278.99,304.83,1152.53
2006,NEW YORK,BUTALBITAL,157.06,164.26,170.82,152.0,644.14
2006,NORTH CAROLINA,BUTALBITAL,200.7,235.42,227.1,232.63,895.85
2006,NORTH DAKOTA,BUTALBITAL,133.91,143.26,190.75,179.85,647.77
2006,OHIO,BUTALBITAL,187.04,228.35,223.37,239.27,878.04
2006,OKLAHOMA,BUTALBITAL,379.64,434.27,420.21,449.48,1683.59
2006,OREGON,BUTALBITAL,242.3,241.13,253.99,245.81,983.22
2006,PENNSYLVANIA,BUTALBITAL,245.95,261.91,273.14,264.92,1045.92
2006,PUERTO RICO,BUTALBITAL,12.6,13.92,9.98,13.13,49.62
2006,RHODE ISLAND,BUTALBITAL,161.69,280.93,308.11,271.86,1022.59
2006,SOUTH CAROLINA,BUTALBITAL,198.03,266.95,277.67,271.93,1014.58
2006,SOUTH DAKOTA,BUTALBITAL,382.86,359.01,345.1,361.66,1448.64
2006,TENNESSEE,BUTALBITAL,209.34,250.73,245.02,256.53,961.63
2006,TEXAS,BUTALBITAL,266.43,289.78,286.95,302.83,1145.99
2006,UTAH,BUTALBITAL,308.75,362.71,347.04,373.46,1391.97
2006,VERMONT,BUTALBITAL,102.66,100.19,125.65,119.08,447.58
2006,VIRGIN ISLANDS,BUTALBITAL,18.41,41.43,23.02,23.02,105.88
2006,VIRGINIA,BUTALBITAL,293.85,323.8,336.72,337.22,1291.58
2006,WASHINGTON,BUTALBITAL,204.78,224.63,227.18,227.94,884.53
2006,WEST VIRGINIA,BUTALBITAL,244.42,330.41,334.84,367.46,1277.14
2006,WISCONSIN,BUTALBITAL,201.26,219.91,206.57,225.31,853.05
2006,WYOMING,BUTALBITAL,238.97,291.63,283.53,268.34,1082.46
2006,U.S. TOTAL,BUTALBITAL,233.92,266.36,265.69,269.43,1035.4
2006,ALABAMA,PENTOBARBITAL (SCHEDULE 2),710.11,422.35,811.37,538.52,2482.35
2006,ALASKA,PENTOBARBITAL (SCHEDULE 2),607.75,1369.06,639.24,927.15,3543.19
2006,ARIZONA,PENTOBARBITAL (SCHEDULE 2),786.78,1581.3,2038.55,1203.66,5610.3
2006,ARKANSAS,PENTOBARBITAL (SCHEDULE 2),522.36,734.29,798.77,528.21,2583.63
2006,CALIFORNIA,PENTOBARBITAL (SCHEDULE 2),2358.84,1678.93,1636.18,1676.11,7350.06
2006,COLORADO,PENTOBARBITAL (SCHEDULE 2),769.0,1079.07,1153.31,1077.17,4078.54
2006,CONNECTICUT,PENTOBARBITAL (SCHEDULE 2),384.38,416.75,391.48,475.75,1668.35
2006,DELAWARE,PENTOBARBITAL (SCHEDULE 2),547.29,798.84,1225.76,913.03,3484.92
2006,DISTRICT OF COLUMBIA,PENTOBARBITAL (SCHEDULE 2),28.51,328.95,87.45,1596.6,2041.52
2006,FLORIDA,PENTOBARBITAL (SCHEDULE 2),652.95,1144.12,1016.06,1060.7,3873.84
2006,GEORGIA,PENTOBARBITAL (SCHEDULE 2),720.85,703.29,878.0,747.24,3049.38
2006,GUAM,PENTOBARBITAL (SCHEDULE 2),2.94,0.0,0.0,2060.95,2063.89
2006,HAWAII,PENTOBARBITAL (SCHEDULE 2),808.38,1259.4,517.73,1306.95,3892.46
2006,IDAHO,PENTOBARBITAL (SCHEDULE 2),1487.21,1822.77,2074.31,1998.74,7383.03
2006,ILLINOIS,PENTOBARBITAL (SCHEDULE 2),476.17,1371.03,617.61,1318.34,3783.15
2006,INDIANA,PENTOBARBITAL (SCHEDULE 2),560.18,933.04,913.09,913.52,3319.83
2006,IOWA,PENTOBARBITAL (SCHEDULE 2),591.57,767.93,835.3,631.01,2825.81
2006,KANSAS,PENTOBARBITAL (SCHEDULE 2),611.17,2015.53,940.81,678.0,4245.5
2006,KENTUCKY,PENTOBARBITAL (SCHEDULE 2),472.36,1206.28,1232.26,587.71,3498.61
2006,LOUISIANA,PENTOBARBITAL (SCHEDULE 2),376.53,492.74,588.11,441.29,1898.67
2006,MAINE,PENTOBARBITAL (SCHEDULE 2),1466.88,988.43,1479.93,1394.11,5329.36
2006,MARYLAND,PENTOBARBITAL (SCHEDULE 2),386.16,501.99,480.66,483.31,1852.11
2006,MASSACHUSETTS,PENTOBARBITAL (SCHEDULE 2),540.96,352.97,588.73,463.63,1946.29
2006,MICHIGAN,PENTOBARBITAL (SCHEDULE 2),802.43,1057.59,1244.77,1098.89,4203.68
2006,MINNESOTA,PENTOBARBITAL (SCHEDULE 2),389.71,590.55,735.54,549.25,2265.05
2006,MISSISSIPPI,PENTOBARBITAL (SCHEDULE 2),365.84,464.95,808.32,275.37,1914.48
2006,MISSOURI,PENTOBARBITAL (SCHEDULE 2),491.6,700.54,972.8,770.28,2935.21
2006,MONTANA,PENTOBARBITAL (SCHEDULE 2),1509.13,1636.04,1934.5,1611.0,6690.67
2006,NEBRASKA,PENTOBARBITAL (SCHEDULE 2),414.12,892.73,1483.62,1186.7,3977.17
2006,NEVADA,PENTOBARBITAL (SCHEDULE 2),623.09,1673.47,1085.23,1019.56,4401.34
2006,NEW HAMPSHIRE,PENTOBARBITAL (SCHEDULE 2),1181.1,674.5,1248.51,1131.33,4235.44
2006,NEW JERSEY,PENTOBARBITAL (SCHEDULE 2),146.29,274.33,326.5,300.94,1048.05
2006,NEW MEXICO,PENTOBARBITAL (SCHEDULE 2),1611.11,1391.67,1602.15,1492.91,6097.84
2006,NEW YORK,PENTOBARBITAL (SCHEDULE 2),288.91,317.71,475.63,342.4,1424.65
2006,NORTH CAROLINA,PENTOBARBITAL (SCHEDULE 2),571.42,709.11,907.01,581.52,2769.06
2006,NORTH DAKOTA,PENTOBARBITAL (SCHEDULE 2),497.28,741.42,780.32,644.63,2663.65
2006,OHIO,PENTOBARBITAL (SCHEDULE 2),515.05,807.67,767.18,756.83,2846.73
2006,OKLAHOMA,PENTOBARBITAL (SCHEDULE 2),573.42,769.69,883.46,312.65,2539.23
2006,OREGON,PENTOBARBITAL (SCHEDULE 2),993.8,2133.78,1277.48,1363.31,5768.37
2006,PENNSYLVANIA,PENTOBARBITAL (SCHEDULE 2),378.01,1781.39,651.89,1173.26,3984.55
2006,PUERTO RICO,PENTOBARBITAL (SCHEDULE 2),325.67,127.91,225.61,69.77,748.97
2006,RHODE ISLAND,PENTOBARBITAL (SCHEDULE 2),784.29,389.48,689.75,593.5,2457.02
2006,SOUTH CAROLINA,PENTOBARBITAL (SCHEDULE 2),1407.97,1521.97,762.14,922.48,4614.56
2006,SOUTH DAKOTA,PENTOBARBITAL (SCHEDULE 2),388.74,679.74,832.81,611.0,2512.29
2006,TENNESSEE,PENTOBARBITAL (SCHEDULE 2),1596.3,913.69,1417.26,1328.23,5255.48
2006,TEXAS,PENTOBARBITAL (SCHEDULE 2),1302.93,1314.06,1148.38,1368.2,5133.58
2006,UTAH,PENTOBARBITAL (SCHEDULE 2),510.28,789.18,578.52,508.58,2386.57
2006,VERMONT,PENTOBARBITAL (SCHEDULE 2),1039.8,1520.64,1678.73,2131.62,6370.8
2006,VIRGIN ISLANDS,PENTOBARBITAL (SCHEDULE 2),1033.7,1467.96,0.0,1631.06,4132.72
2006,VIRGINIA,PENTOBARBITAL (SCHEDULE 2),762.48,922.87,1015.15,900.25,3600.76
2006,WASHINGTON,PENTOBARBITAL (SCHEDULE 2),1065.14,1117.12,863.61,1064.05,4109.92
2006,WEST VIRGINIA,PENTOBARBITAL (SCHEDULE 2),544.26,2267.07,1081.06,1007.74,4900.14
2006,WISCONSIN,PENTOBARBITAL (SCHEDULE 2),659.62,600.8,792.23,713.08,2765.73
2006,WYOMING,PENTOBARBITAL (SCHEDULE 2),554.06,2406.35,1312.6,1026.39,5299.4
2006,U.S. TOTAL,PENTOBARBITAL (SCHEDULE 2),869.58,1038.59,970.45,958.74,3837.36
2006,ALABAMA,SECOBARBITAL (SCHEDULE 2),1.44,0.82,1.44,1.03,4.73
2006,ALASKA,SECOBARBITAL (SCHEDULE 2),0.0,0.0,1.46,0.0,1.46
2006,ARIZONA,SECOBARBITAL (SCHEDULE 2),3.39,2.68,2.14,1.07,9.27
2006,ARKANSAS,SECOBARBITAL (SCHEDULE 2),2.05,3.42,3.77,2.05,11.3
2006,CALIFORNIA,SECOBARBITAL (SCHEDULE 2),1.95,1.78,1.68,1.81,7.21
2006,COLORADO,SECOBARBITAL (SCHEDULE 2),2.55,2.98,2.13,2.55,10.21
2006,CONNECTICUT,SECOBARBITAL (SCHEDULE 2),3.22,1.34,2.15,1.61,8.33
2006,DISTRICT OF COLUMBIA,SECOBARBITAL (SCHEDULE 2),3.2,4.8,6.4,3.2,17.59
2006,FLORIDA,SECOBARBITAL (SCHEDULE 2),3.61,4.92,4.12,5.84,18.5
2006,GEORGIA,SECOBARBITAL (SCHEDULE 2),1.68,1.68,1.79,0.89,6.04
2006,GUAM,SECOBARBITAL (SCHEDULE 2),0.0,17.74,0.0,0.0,17.74
2006,HAWAII,SECOBARBITAL (SCHEDULE 2),3.02,0.76,3.78,2.27,9.82
2006,IDAHO,SECOBARBITAL (SCHEDULE 2),1.41,3.54,0.0,3.54,8.49
2006,ILLINOIS,SECOBARBITAL (SCHEDULE 2),1.92,2.43,2.14,1.84,8.33
2006,INDIANA,SECOBARBITAL (SCHEDULE 2),3.31,2.71,1.96,2.26,10.23
2006,IOWA,SECOBARBITAL (SCHEDULE 2),5.0,0.31,3.13,2.81,11.26
2006,KANSAS,SECOBARBITAL (SCHEDULE 2),2.72,2.04,2.72,2.04,9.53
2006,KENTUCKY,SECOBARBITAL (SCHEDULE 2),1.58,1.58,1.36,3.17,7.7
2006,LOUISIANA,SECOBARBITAL (SCHEDULE 2),2.46,2.25,1.64,1.64,7.99
2006,MAINE,SECOBARBITAL (SCHEDULE 2),1.44,2.15,3.59,2.15,9.33
2006,MARYLAND,SECOBARBITAL (SCHEDULE 2),2.76,1.38,2.07,2.94,9.16
2006,MASSACHUSETTS,SECOBARBITAL (SCHEDULE 2),1.87,1.73,1.01,1.44,6.05
2006,MICHIGAN,SECOBARBITAL (SCHEDULE 2),1.01,1.47,0.83,1.47,4.79
2006,MINNESOTA,SECOBARBITAL (SCHEDULE 2),1.86,0.74,2.98,1.68,7.26
2006,MISSISSIPPI,SECOBARBITAL (SCHEDULE 2),0.64,1.29,1.29,0.96,4.18
2006,MISSOURI,SECOBARBITAL (SCHEDULE 2),0.16,1.31,1.31,0.82,3.6
2006,MONTANA,SECOBARBITAL (SCHEDULE 2),0.0,1.01,1.01,1.01,3.04
2006,NEBRASKA,SECOBARBITAL (SCHEDULE 2),2.14,0.0,0.53,1.07,3.74
2006,NEVADA,SECOBARBITAL (SCHEDULE 2),4.58,3.21,3.66,4.58,16.03
2006,NEW HAMPSHIRE,SECOBARBITAL (SCHEDULE 2),0.0,0.74,0.74,2.96,4.44
2006,NEW JERSEY,SECOBARBITAL (SCHEDULE 2),3.37,4.13,3.26,3.48,14.25
2006,NEW MEXICO,SECOBARBITAL (SCHEDULE 2),3.02,3.02,5.03,7.04,18.11
2006,NEW YORK,SECOBARBITAL (SCHEDULE 2),7.52,9.84,8.73,6.65,32.75
2006,NORTH CAROLINA,SECOBARBITAL (SCHEDULE 2),1.59,1.93,1.25,1.36,6.14
2006,NORTH DAKOTA,SECOBARBITAL (SCHEDULE 2),0.0,1.42,1.42,0.0,2.85
2006,OHIO,SECOBARBITAL (SCHEDULE 2),1.69,1.85,1.45,2.02,7.01
2006,OKLAHOMA,SECOBARBITAL (SCHEDULE 2),3.98,5.04,7.16,3.98,20.15
2006,OREGON,SECOBARBITAL (SCHEDULE 2),3.48,4.28,4.28,6.69,18.72
2006,PENNSYLVANIA,SECOBARBITAL (SCHEDULE 2),2.98,3.28,3.13,3.13,12.52
2006,RHODE ISLAND,SECOBARBITAL (SCHEDULE 2),1.75,0.87,0.0,4.37,6.98
2006,SOUTH CAROLINA,SECOBARBITAL (SCHEDULE 2),1.14,2.05,0.46,0.68,4.33
2006,SOUTH DAKOTA,SECOBARBITAL (SCHEDULE 2),3.64,0.0,0.0,2.42,6.06
2006,TENNESSEE,SECOBARBITAL (SCHEDULE 2),1.45,1.45,1.13,2.25,6.27
2006,TEXAS,SECOBARBITAL (SCHEDULE 2),0.26,0.92,0.75,0.61,2.55
2006,UTAH,SECOBARBITAL (SCHEDULE 2),2.05,1.23,1.23,2.46,6.97
2006,VERMONT,SECOBARBITAL (SCHEDULE 2),1.5,0.0,1.5,0.0,3.01
2006,VIRGINIA,SECOBARBITAL (SCHEDULE 2),1.29,1.29,1.94,1.68,6.21
2006,WASHINGTON,SECOBARBITAL (SCHEDULE 2),3.73,2.33,3.57,3.26,12.89
2006,WEST VIRGINIA,SECOBARBITAL (SCHEDULE 2),3.04,1.01,1.01,0.51,5.57
2006,WISCONSIN,SECOBARBITAL (SCHEDULE 2),1.19,1.36,1.54,1.54,5.63
2006,WYOMING,SECOBARBITAL (SCHEDULE 2),0.0,1.85,0.0,0.0,1.85
2006,U.S. TOTAL,SECOBARBITAL (SCHEDULE 2),2.4,2.61,2.46,2.47,9.94
2006,MINNESOTA,KETAMINE,0.0,0.0,0.88,0.0,0.88
2006,MONTANA,KETAMINE,0.0,0.0,4.8,0.0,4.8
2006,NORTH DAKOTA,KETAMINE,0.0,0.0,13.5,0.0,13.5
2006,SOUTH DAKOTA,KETAMINE,0.0,0.0,5.74,0.0,5.74
2006,U.S. TOTAL,KETAMINE,0.0,0.0,0.08,0.0,0.08
2006,NEW YORK,"TETRAHYDROCANNABINOL,SYNTHETIC",0.0,0.01,0.0,0.0,0.01
2006,U.S. TOTAL,"TETRAHYDROCANNABINOL,SYNTHETIC",0.0,0.0,0.0,0.0,0.0
2006,ALABAMA,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,ARIZONA,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,ARKANSAS,NABILONE,0.0,0.0,0.02,0.01,0.02
2006,CALIFORNIA,NABILONE,0.0,0.0,0.0,0.01,0.01
2006,COLORADO,NABILONE,0.0,0.0,0.0,0.0,0.01
2006,FLORIDA,NABILONE,0.0,0.0,0.02,0.01,0.03
2006,GEORGIA,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,ILLINOIS,NABILONE,0.0,0.0,0.0,0.01,0.01
2006,INDIANA,NABILONE,0.0,0.0,0.0,0.01,0.01
2006,KANSAS,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,KENTUCKY,NABILONE,0.0,0.0,0.0,0.01,0.01
2006,LOUISIANA,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,MAINE,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,MARYLAND,NABILONE,0.0,0.0,0.0,0.0,0.01
2006,MASSACHUSETTS,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,MICHIGAN,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,MINNESOTA,NABILONE,0.0,0.0,0.0,0.01,0.01
2006,MISSISSIPPI,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,NEVADA,NABILONE,0.0,0.0,0.0,0.02,0.02
2006,NEW JERSEY,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,NEW MEXICO,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,NEW YORK,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,NORTH CAROLINA,NABILONE,0.0,0.0,0.0,0.01,0.01
2006,OHIO,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,OKLAHOMA,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,OREGON,NABILONE,0.0,0.0,0.01,0.01,0.02
2006,PENNSYLVANIA,NABILONE,0.0,0.0,0.0,0.01,0.01
2006,SOUTH CAROLINA,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,TENNESSEE,NABILONE,0.0,0.0,0.0,0.0,0.01
2006,TEXAS,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,VIRGINIA,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,WASHINGTON,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,WEST VIRGINIA,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,WISCONSIN,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,U.S. TOTAL,NABILONE,0.0,0.0,0.0,0.0,0.0
2006,MINNESOTA,PHENCYCLIDINE (PCP),0.0,0.0,0.0,0.0,0.0
2006,OREGON,PHENCYCLIDINE (PCP),0.0,0.0,0.01,0.0,0.01
2006,U.S. TOTAL,PHENCYCLIDINE (PCP),0.0,0.0,0.0,0.0,0.0
2006,ALABAMA,COCAINE,3.7,3.05,3.32,3.03,13.1
2006,ALASKA,COCAINE,6.84,4.5,4.98,5.52,21.84
2006,ARIZONA,COCAINE,4.93,5.41,4.62,4.62,19.58
2006,ARKANSAS,COCAINE,4.28,3.33,4.21,3.44,15.27
2006,CALIFORNIA,COCAINE,5.51,5.3,5.23,5.13,21.17
2006,COLORADO,COCAINE,5.88,4.92,4.96,4.31,20.08
2006,CONNECTICUT,COCAINE,4.07,5.46,3.03,3.35,15.91
2006,DELAWARE,COCAINE,2.52,2.15,1.81,1.12,7.61
2006,DISTRICT OF COLUMBIA,COCAINE,6.91,6.2,6.7,6.36,26.17
2006,FLORIDA,COCAINE,4.46,4.3,3.76,3.89,16.41
2006,GEORGIA,COCAINE,4.9,4.66,4.22,4.06,17.84
2006,GUAM,COCAINE,1.38,0.0,0.55,0.92,2.84
2006,HAWAII,COCAINE,4.99,4.02,5.95,3.29,18.25
2006,IDAHO,COCAINE,8.04,8.23,6.79,8.17,31.23
2006,ILLINOIS,COCAINE,5.58,7.1,5.38,5.1,23.16
2006,INDIANA,COCAINE,9.24,10.82,8.47,8.73,37.26
2006,IOWA,COCAINE,8.32,5.92,6.42,6.68,27.34
2006,KANSAS,COCAINE,6.06,6.78,5.67,6.32,24.83
2006,KENTUCKY,COCAINE,6.29,5.76,5.69,5.5,23.24
2006,LOUISIANA,COCAINE,5.5,4.23,4.15,3.43,17.31
2006,MAINE,COCAINE,6.58,6.98,3.99,4.82,22.37
2006,MARYLAND,COCAINE,6.6,8.0,6.21,5.83,26.64
2006,MASSACHUSETTS,COCAINE,8.69,7.82,6.11,6.94,29.56
2006,MICHIGAN,COCAINE,5.98,7.55,6.2,5.37,25.11
2006,MINNESOTA,COCAINE,12.92,9.81,12.24,9.76,44.73
2006,MISSISSIPPI,COCAINE,6.87,7.22,7.85,7.08,29.02
2006,MISSOURI,COCAINE,7.39,7.15,7.09,6.44,28.08
2006,MONTANA,COCAINE,13.38,8.34,8.97,9.61,40.31
2006,NEBRASKA,COCAINE,5.43,5.51,4.63,4.81,20.37
2006,NEVADA,COCAINE,5.37,6.03,4.49,4.59,20.49
2006,NEW HAMPSHIRE,COCAINE,9.57,8.73,9.53,7.58,35.42
2006,NEW JERSEY,COCAINE,4.43,4.69,3.95,4.14,17.22
2006,NEW MEXICO,COCAINE,6.03,7.28,5.43,4.88,23.62
2006,NEW YORK,COCAINE,4.41,3.43,3.32,3.14,14.3
2006,NORTH CAROLINA,COCAINE,4.89,4.62,3.47,3.73,16.7
2006,NORTH DAKOTA,COCAINE,9.27,12.37,7.88,8.0,37.52
2006,OHIO,COCAINE,4.17,4.66,3.7,3.82,16.36
2006,OKLAHOMA,COCAINE,3.67,2.94,3.6,3.46,13.67
2006,OREGON,COCAINE,8.44,7.54,7.54,7.59,31.11
2006,PENNSYLVANIA,COCAINE,7.13,6.47,4.94,5.1,23.64
2006,PUERTO RICO,COCAINE,0.0,0.11,0.0,0.11,0.22
2006,RHODE ISLAND,COCAINE,10.2,10.42,9.48,6.94,37.05
2006,SOUTH CAROLINA,COCAINE,4.11,3.17,3.03,2.22,12.53
2006,SOUTH DAKOTA,COCAINE,18.29,12.06,12.01,13.73,56.08
2006,TENNESSEE,COCAINE,9.52,10.92,9.15,8.72,38.31
2006,TEXAS,COCAINE,3.63,3.21,2.98,3.08,12.91
2006,UTAH,COCAINE,9.23,7.45,6.27,6.7,29.65
2006,VERMONT,COCAINE,3.16,5.63,3.03,2.65,14.48
2006,VIRGINIA,COCAINE,6.17,6.52,5.61,5.16,23.46
2006,WASHINGTON,COCAINE,6.72,6.78,5.6,5.74,24.84
2006,WEST VIRGINIA,COCAINE,5.62,4.94,3.84,6.17,20.56
2006,WISCONSIN,COCAINE,5.54,6.24,5.55,5.46,22.79
2006,WYOMING,COCAINE,9.82,8.57,9.77,9.09,37.25
2006,U.S. TOTAL,COCAINE,5.72,5.61,4.99,4.86,21.18
2006,ALABAMA,CODEINE,1196.77,1258.79,1245.09,1264.06,4964.71
2006,ALASKA,CODEINE,1626.46,1885.11,1787.46,1731.72,7030.75
2006,AMERICAN SAMOA,CODEINE,1415.75,1176.57,945.12,1419.61,4957.06
2006,ARIZONA,CODEINE,1866.3,2185.33,2000.24,2107.79,8159.66
2006,ARKANSAS,CODEINE,1183.56,1306.95,1336.45,1210.53,5037.49
2006,CALIFORNIA,CODEINE,2353.59,2358.28,2346.29,2167.23,9225.39
2006,COLORADO,CODEINE,1023.64,1094.0,1075.91,1064.83,4258.39
2006,CONNECTICUT,CODEINE,1006.97,1476.47,1342.82,1283.08,5109.34
2006,DELAWARE,CODEINE,1908.42,1843.97,1979.82,1848.14,7580.35
2006,DISTRICT OF COLUMBIA,CODEINE,2655.01,3067.17,3170.03,3078.35,11970.56
2006,FLORIDA,CODEINE,1472.87,1464.1,1348.94,1390.39,5676.3
2006,GEORGIA,CODEINE,823.96,982.5,962.03,947.73,3716.21
2006,GUAM,CODEINE,1835.0,1775.67,1131.62,2036.92,6779.21
2006,HAWAII,CODEINE,1865.7,1862.57,1711.59,1756.89,7196.75
2006,IDAHO,CODEINE,1320.32,1349.29,1311.22,1313.28,5294.11
2006,ILLINOIS,CODEINE,2151.49,2274.3,2228.25,2143.88,8797.92
2006,INDIANA,CODEINE,917.29,1298.89,1334.58,1286.42,4837.18
2006,IOWA,CODEINE,1263.2,1208.92,1243.35,1187.33,4902.8
2006,KANSAS,CODEINE,2405.58,2528.99,2579.43,2549.71,10063.7
2006,KENTUCKY,CODEINE,1589.52,1588.98,1685.86,1589.32,6453.69
2006,LOUISIANA,CODEINE,901.06,945.33,946.66,947.98,3741.02
2006,MAINE,CODEINE,1389.57,1311.38,1440.82,1345.18,5486.95
2006,MARYLAND,CODEINE,1623.23,1723.98,1726.07,1664.57,6737.85
2006,MASSACHUSETTS,CODEINE,928.81,1410.63,1361.33,1366.9,5067.66
2006,MICHIGAN,CODEINE,2489.97,2918.88,2979.54,2991.32,11379.71
2006,MINNESOTA,CODEINE,1584.46,1564.38,1601.62,1592.58,6343.04
2006,MISSISSIPPI,CODEINE,961.85,996.67,1035.48,984.53,3978.54
2006,MISSOURI,CODEINE,1427.37,1475.58,1429.14,1366.55,5698.64
2006,MONTANA,CODEINE,1928.92,2003.45,1848.28,1881.64,7662.28
2006,NEBRASKA,CODEINE,1181.06,1243.75,1136.62,1086.64,4648.07
2006,NEVADA,CODEINE,1939.27,2750.43,2816.95,2628.92,10135.57
2006,NEW HAMPSHIRE,CODEINE,1103.36,1153.41,1201.1,1129.28,4587.15
2006,NEW JERSEY,CODEINE,1136.74,1203.74,1239.79,1158.15,4738.42
2006,NEW MEXICO,CODEINE,1628.51,1634.18,1641.77,1635.13,6539.58
2006,NEW YORK,CODEINE,2109.46,1980.95,2018.76,1780.77,7889.94
2006,NORTH CAROLINA,CODEINE,742.22,866.64,881.19,845.69,3335.75
2006,NORTH DAKOTA,CODEINE,1409.01,1474.46,1563.53,1507.02,5954.02
2006,OHIO,CODEINE,1363.64,1770.35,1827.11,1725.98,6687.08
2006,OKLAHOMA,CODEINE,1386.12,1493.05,1449.68,1419.83,5748.68
2006,OREGON,CODEINE,1833.43,1824.96,1819.74,1839.57,7317.7
2006,PENNSYLVANIA,CODEINE,1447.22,1505.94,1584.29,1562.14,6099.59
2006,PUERTO RICO,CODEINE,301.55,298.91,323.22,314.98,1238.66
2006,RHODE ISLAND,CODEINE,904.75,1507.9,1474.86,1446.98,5334.49
2006,SOUTH CAROLINA,CODEINE,1555.16,1857.36,1754.64,2012.55,7179.7
2006,SOUTH DAKOTA,CODEINE,1914.97,1833.56,1789.52,1711.13,7249.18
2006,TENNESSEE,CODEINE,3098.58,3977.5,3285.14,2973.69,13334.9
2006,TEXAS,CODEINE,918.3,1029.43,1006.35,988.42,3942.5
2006,UTAH,CODEINE,1032.7,1129.93,1091.6,1122.9,4377.13
2006,VERMONT,CODEINE,1387.06,1256.14,1232.37,1277.35,5152.92
2006,VIRGIN ISLANDS,CODEINE,895.33,1111.99,1209.4,957.46,4174.19
2006,VIRGINIA,CODEINE,1257.74,1178.87,1196.9,1184.01,4817.52
2006,WASHINGTON,CODEINE,1714.04,1744.99,1717.72,1743.77,6920.53
2006,WEST VIRGINIA,CODEINE,1932.51,1676.44,1705.34,1679.68,6993.97
2006,WISCONSIN,CODEINE,1612.82,1642.02,1636.32,1654.26,6545.42
2006,WYOMING,CODEINE,1423.47,1510.58,1415.17,1467.96,5817.18
2006,U.S. TOTAL,CODEINE,1579.81,1696.73,1676.49,1617.74,6570.77
2006,ALABAMA,BUPRENORPHINE,36.45,35.44,39.46,46.3,157.65
2006,ALASKA,BUPRENORPHINE,20.15,22.27,20.46,26.8,89.68
2006,ARIZONA,BUPRENORPHINE,14.51,20.35,21.76,26.23,82.86
2006,ARKANSAS,BUPRENORPHINE,1.91,2.64,3.7,4.14,12.39
2006,CALIFORNIA,BUPRENORPHINE,13.98,16.47,18.45,20.01,68.92
2006,COLORADO,BUPRENORPHINE,8.21,9.51,10.25,11.95,39.93
2006,CONNECTICUT,BUPRENORPHINE,50.58,57.94,63.78,69.4,241.7
2006,DELAWARE,BUPRENORPHINE,14.95,20.82,27.29,32.71,95.77
2006,DISTRICT OF COLUMBIA,BUPRENORPHINE,11.57,16.46,18.25,21.38,67.66
2006,FLORIDA,BUPRENORPHINE,22.96,26.85,29.24,32.16,111.21
2006,GEORGIA,BUPRENORPHINE,16.46,20.18,22.87,24.95,84.45
2006,GUAM,BUPRENORPHINE,1.24,1.71,1.86,2.02,6.82
2006,HAWAII,BUPRENORPHINE,14.27,17.38,21.13,23.67,76.45
2006,IDAHO,BUPRENORPHINE,15.33,15.92,15.4,17.33,63.98
2006,ILLINOIS,BUPRENORPHINE,7.31,10.41,11.14,12.37,41.23
2006,INDIANA,BUPRENORPHINE,14.15,20.83,23.59,28.09,86.66
2006,IOWA,BUPRENORPHINE,2.5,2.93,3.12,2.99,11.54
